image,xmin,ymin,xmax,ymax,label
00047IMG_00047_BURST20190913102845.jpg,1094.261242,976.0514469,1964.428266,1799.92283,Eocanthecona_Bug
00047IMG_00047_BURST20190913102732.jpg,921.2762313,1159.717042,1576.522484,1847.151125,Eocanthecona_Bug
00047IMG_00047_BURST20190912101631.jpg,1686.603854,965.5562701,2425.721627,1752.694534,Eocanthecona_Bug
00047IMG_00047_BURST20190912101836.jpg,868.856531,850.1093248,1403.537473,1479.819936,Eocanthecona_Bug
00047IMG_00047_BURST20190913102614.jpg,1057.567452,1343.382637,1854.346895,1983.588424,Eocanthecona_Bug
00048IMG_00048_BURST20190912100516.jpg,1036.599572,650.7009646,2142.655246,1595.266881,Eocanthecona_Bug
00048IMG_00048_BURST20190912100717.jpg,847.888651,766.14791,1791.443255,1626.752412,Eocanthecona_Bug
00048IMG_00048_BURST20190912100618.jpg,999.9057816,1044.270096,2378.543897,2172.501608,Eocanthecona_Bug
00047IMG_00047_BURST20190913115038.jpg,999.9057816,1238.430868,1529.344754,1747.446945,Eocanthecona_Bug
00047IMG_00047_BURST20190913103037.jpg,878.6887817,972.1157556,1386.597105,1460.141479,Eocanthecona_Bug
00048IMG_00048_BURST20190912101457.jpg,1051.92883,1117.736334,1630.708082,1704.154341,Eocanthecona_Bug
00048IMG_00048_BURST20190912101022.jpg,1125.713062,1789.427653,2058.783726,2639.536977,Eocanthecona_Bug
00048IMG_00048_BURST20190912101836.jpg,1256.762313,1091.498392,2064.025696,1726.456592,Eocanthecona_Bug
00048IMG_00048_BURST20190912100850.jpg,1372.085653,1065.26045,2163.623126,1931.11254,Eocanthecona_Bug
00048IMG_00048_BURST20190912101631.jpg,1581.764454,1033.77492,2289.430407,1616.257235,Eocanthecona_Bug
00048IMG_00048_BURST20190913102732.jpg,847.888651,1259.421222,1508.376874,1941.607717,Eocanthecona_Bug
00048IMG_00048_BURST20190913102845.jpg,916.0342612,1107.241158,1681.361884,1789.427653,Eocanthecona_Bug
00048IMG_00048_BURST20190913102614.jpg,1041.841542,1275.163987,1707.571734,1868.141479,Eocanthecona_Bug
00048IMG_00048_BURST20190913103037.jpg,957.4342581,976.0514469,1496.840772,1475.884244,Eocanthecona_Bug
00048IMG_00048_BURST20190913115038.jpg,1094.261242,1280.411576,1613.216274,1868.141479,Eocanthecona_Bug
00049IMG_00049_BURST20190912100618.jpg,826.9207709,981.2990354,1990.638116,1952.102894,Eocanthecona_Bug
00049IMG_00049_BURST20190912100850.jpg,1408.779443,1280.411576,2221.284797,2120.025723,Eocanthecona_Bug
00049IMG_00049_BURST20190912101022.jpg,900.3083512,1810.418006,1749.507495,2581.813505,Eocanthecona_Bug
00049IMG_00049_BURST20190912100516.jpg,1204.342612,524.7588424,2294.672377,1521.800643,Eocanthecona_Bug
00049IMG_00049_BURST20190912100717.jpg,874.0985011,676.9389068,1870.072805,1611.009646,Eocanthecona_Bug
00049IMG_00049_BURST20190913102732.jpg,758.7751606,1343.382637,1403.537473,1873.389068,Eocanthecona_Bug
00049IMG_00049_BURST20190913102614.jpg,821.6788009,944.5659164,1335.391863,1443.086817,Eocanthecona_Bug
00049IMG_00049_BURST20190912101631.jpg,2336.608137,262.3794212,2441.447537,419.807074,Eocanthecona_Bug
00049IMG_00049_BURST20190912101457.jpg,1394.471653,747.7813505,2107.118215,1641.18328,Eocanthecona_Bug
00049IMG_00049_BURST20190912101836.jpg,1064.119914,708.4244373,1665.635974,1317.144695,Eocanthecona_Bug
00050IMG_00050_BURST20190912100516.jpg,1408.779443,404.0643087,2441.447537,1264.66881,Eocanthecona_Bug
00049IMG_00049_BURST20190913103037.jpg,862.9396864,830.4308682,1418.095296,1361.749196,Eocanthecona_Bug
00049IMG_00049_BURST20190913115038.jpg,1209.584582,1621.504823,1550.312634,1999.33119,Eocanthecona_Bug
00049IMG_00049_BURST20190913102845.jpg,811.1948608,1091.498392,1555.554604,1715.961415,Eocanthecona_Bug
00050IMG_00050_BURST20190912100618.jpg,496.6766595,1112.488746,1524.102784,1978.340836,Eocanthecona_Bug
00050IMG_00050_BURST20190912100850.jpg,1440.231263,1338.135048,2137.413276,2067.549839,Eocanthecona_Bug
00050IMG_00050_BURST20190912100717.jpg,926.5182013,703.1768489,1702.329764,1569.028939,Eocanthecona_Bug
00050IMG_00050_BURST20190912101631.jpg,1644.668094,5.247588424,2448,750.4051447,Eocanthecona_Bug
00050IMG_00050_BURST20190912101457.jpg,1181.858866,771.3954984,1945.689988,1637.247588,Eocanthecona_Bug
00050IMG_00050_BURST20190912101022.jpg,837.4047109,1663.485531,1623.700214,2382.405145,Eocanthecona_Bug
00050IMG_00050_BURST20190913102732.jpg,905.5503212,1385.363344,1508.376874,1883.884244,Eocanthecona_Bug
00050IMG_00050_BURST20190913102845.jpg,596.2740899,1180.707395,1314.423983,1862.893891,Eocanthecona_Bug
00050IMG_00050_BURST20190912101836.jpg,1130.955032,776.6430868,1691.845824,1511.305466,Eocanthecona_Bug
00050IMG_00050_BURST20190913103037.jpg,886.5633293,936.6945338,1429.907117,1487.691318,Eocanthecona_Bug
00050IMG_00050_BURST20190913102614.jpg,874.0985011,1222.688103,1466.441113,1637.247588,Eocanthecona_Bug
00051IMG_00051_BURST20190912100516.jpg,0,1726.456592,161.1905782,2382.405145,Eocanthecona_Bug
00051IMG_00051_BURST20190912100850.jpg,1639.426124,1117.736334,2326.124197,1946.855305,Eocanthecona_Bug
00051IMG_00051_BURST20190912100717.jpg,853.130621,729.414791,1697.087794,1532.29582,Eocanthecona_Bug
00050IMG_00050_BURST20190913115038.jpg,1429.747323,1579.524116,1796.685225,1925.864952,Eocanthecona_Bug
00051IMG_00051_BURST20190912100618.jpg,596.2740899,1117.736334,1597.490364,1883.884244,Eocanthecona_Bug
00051IMG_00051_BURST20190912101457.jpg,1355.098914,684.8102894,2166.177322,1590.019293,Eocanthecona_Bug
00051IMG_00051_BURST20190912101836.jpg,1209.584582,477.5305466,1780.959315,1091.498392,Eocanthecona_Bug
00051IMG_00051_BURST20190912101022.jpg,1041.841542,1584.771704,1681.361884,2298.44373,Eocanthecona_Bug
00051IMG_00051_BURST20190912101631.jpg,1220.068522,362.0836013,2163.623126,1201.697749,Eocanthecona_Bug
00051IMG_00051_BURST20190913102614.jpg,816.4368308,1049.517685,1403.537473,1469.324759,Eocanthecona_Bug
00052IMG_00052_BURST20190912100516.jpg,1875.314775,1081.003215,2448,1542.790997,Eocanthecona_Bug
00051IMG_00051_BURST20190913102845.jpg,596.2740899,1296.154341,1256.762313,1831.40836,Eocanthecona_Bug
00051IMG_00051_BURST20190913102732.jpg,910.7922912,1306.649518,1571.280514,1878.636656,Eocanthecona_Bug
00051IMG_00051_BURST20190913115038.jpg,1235.794433,1805.170418,1618.458244,2182.996785,Eocanthecona_Bug
00051IMG_00051_BURST20190913103037.jpg,870.814234,897.3376206,1398.408926,1471.948553,Eocanthecona_Bug
00052IMG_00052_BURST20190912100717.jpg,496.6766595,1054.765273,1414.021413,1784.180064,Eocanthecona_Bug
00052IMG_00052_BURST20190912101457.jpg,1173.984318,905.2090032,1760.638118,1656.926045,Eocanthecona_Bug
00052IMG_00052_BURST20190912100850.jpg,1550.312634,934.0707395,2305.156317,1815.665595,Eocanthecona_Bug
00052IMG_00052_BURST20190912101022.jpg,1057.567452,1611.009646,1754.749465,2282.700965,Eocanthecona_Bug
00052IMG_00052_BURST20190912100618.jpg,627.7259101,1065.26045,1497.892934,1757.942122,Eocanthecona_Bug
00052IMG_00052_BURST20190912101836.jpg,1303.940043,509.0160772,1881.867238,1185.954984,Eocanthecona_Bug
00052IMG_00052_BURST20190912101631.jpg,1094.261242,734.6623794,2074.509636,1742.199357,Eocanthecona_Bug
00052IMG_00052_BURST20190913102845.jpg,601.51606,1311.897106,1298.698073,1941.607717,Eocanthecona_Bug
00052IMG_00052_BURST20190913102732.jpg,727.3233405,1175.459807,1298.698073,1658.237942,Eocanthecona_Bug
00052IMG_00052_BURST20190913102614.jpg,868.856531,1075.755627,1356.359743,1416.848875,Eocanthecona_Bug
00053IMG_00053_BURST20190912100516.jpg,1141.438972,997.0418006,1864.830835,1553.286174,Eocanthecona_Bug
00052IMG_00052_BURST20190913103037.jpg,859.0024125,865.85209,1441.718938,1468.012862,Eocanthecona_Bug
00052IMG_00052_BURST20190913115038.jpg,1319.665953,1637.247588,1712.813704,2030.81672,Eocanthecona_Bug
00053IMG_00053_BURST20190912100717.jpg,632.9678801,960.3086817,1466.441113,1742.199357,Eocanthecona_Bug
00053IMG_00053_BURST20190912100618.jpg,680.1456103,1101.993569,1487.408994,1815.665595,Eocanthecona_Bug
00053IMG_00053_BURST20190912101022.jpg,978.9379015,1605.762058,1733.781585,2219.729904,Eocanthecona_Bug
00053IMG_00053_BURST20190912100850.jpg,1335.391863,944.5659164,2053.541756,1805.170418,Eocanthecona_Bug
00053IMG_00053_BURST20190912101836.jpg,1026.115632,10.49517685,1597.490364,708.4244373,Eocanthecona_Bug
00053IMG_00053_BURST20190912101457.jpg,1583.460796,999.6655949,2390.60193,1912.745981,Eocanthecona_Bug
00053IMG_00053_BURST20190912101631.jpg,760.0856531,524.7588424,1791.443255,1490.315113,Eocanthecona_Bug
00053IMG_00053_BURST20190913102614.jpg,732.5653105,1149.221865,1324.907923,1616.257235,Eocanthecona_Bug
00053IMG_00053_BURST20190913103037.jpg,823.5669481,854.0450161,1386.597105,1562.469453,Eocanthecona_Bug
00053IMG_00053_BURST20190913102845.jpg,617.24197,1285.659164,1340.633833,1768.437299,Eocanthecona_Bug
00053IMG_00053_BURST20190913115038.jpg,1361.601713,1490.315113,1670.877944,1784.180064,Eocanthecona_Bug
00053IMG_00053_BURST20190913102732.jpg,816.4368308,1401.106109,1298.698073,1904.874598,Eocanthecona_Bug
00054IMG_00054_BURST20190912100516.jpg,1272.488223,902.585209,2084.993576,1584.771704,Eocanthecona_Bug
00054IMG_00054_BURST20190912100850.jpg,1267.246253,997.0418006,1901.524625,1810.418006,Eocanthecona_Bug
00054IMG_00054_BURST20190912100618.jpg,669.6616702,1143.974277,1482.167024,1847.151125,Eocanthecona_Bug
00054IMG_00054_BURST20190912100717.jpg,648.6937901,907.8327974,1518.860814,1694.971061,Eocanthecona_Bug
00054IMG_00054_BURST20190912101022.jpg,1083.777302,1731.70418,1639.426124,2392.900322,Eocanthecona_Bug
00054IMG_00054_BURST20190912101631.jpg,952.7280514,897.3376206,1969.670236,1847.151125,Eocanthecona_Bug
00054IMG_00054_BURST20190913102614.jpg,784.9850107,1233.18328,1356.359743,1642.495177,Eocanthecona_Bug
00054IMG_00054_BURST20190912101457.jpg,1926.003619,574.6109325,2666.211098,1597.890675,Eocanthecona_Bug
00054IMG_00054_BURST20190912101836.jpg,821.6788009,430.3022508,1466.441113,1185.954984,Eocanthecona_Bug
00054IMG_00054_BURST20190913102732.jpg,722.0813704,1406.353698,1335.391863,1915.369775,Eocanthecona_Bug
00054IMG_00054_BURST20190913103037.jpg,1181.858866,869.7877814,1713.390832,1503.434084,Eocanthecona_Bug
00054IMG_00054_BURST20190913102845.jpg,774.5010707,965.5562701,1639.426124,1694.971061,Eocanthecona_Bug
00055IMG_00055_BURST20190912100618.jpg,706.3554604,1259.421222,1560.796574,1841.903537,Eocanthecona_Bug
00055IMG_00055_BURST20190912100516.jpg,1073.293362,844.8617363,1896.282655,1464.07717,Eocanthecona_Bug
00054IMG_00054_BURST20190913115038.jpg,1330.149893,1327.639871,1691.845824,1700.21865,Eocanthecona_Bug
00055IMG_00055_BURST20190912101457.jpg,1359.036188,708.4244373,2122.86731,1605.762058,Eocanthecona_Bug
00055IMG_00055_BURST20190912100717.jpg,648.6937901,928.8231511,1487.408994,1679.228296,Eocanthecona_Bug
00055IMG_00055_BURST20190912101631.jpg,910.7922912,923.5755627,2090.235546,1826.160772,Eocanthecona_Bug
00055IMG_00055_BURST20190912101022.jpg,1015.631692,1894.379421,1712.813704,2513.594855,Eocanthecona_Bug
00055IMG_00055_BURST20190912100850.jpg,1230.552463,991.7942122,1943.460385,1852.398714,Eocanthecona_Bug
00055IMG_00055_BURST20190913102732.jpg,811.1948608,1332.88746,1434.989293,1826.160772,Eocanthecona_Bug
00055IMG_00055_BURST20190913103037.jpg,1099.176116,1027.215434,1575.586248,1570.340836,Eocanthecona_Bug
00055IMG_00055_BURST20190912101836.jpg,355.143469,666.4437299,1162.406852,1537.543408,Eocanthecona_Bug
00055IMG_00055_BURST20190913102845.jpg,952.7280514,907.8327974,1786.201285,1516.553055,Eocanthecona_Bug
00055IMG_00055_BURST20190913102614.jpg,879.3404711,1873.389068,1466.441113,2419.138264,Eocanthecona_Bug
00055IMG_00055_BURST20190913115038.jpg,1466.441113,913.0803859,1922.492505,1353.877814,Eocanthecona_Bug
00056IMG_00056_BURST20190912100850.jpg,1293.456103,918.3279743,1901.524625,1673.980707,Eocanthecona_Bug
00056IMG_00056_BURST20190912100618.jpg,706.3554604,1248.926045,1445.473233,1862.893891,Eocanthecona_Bug
00056IMG_00056_BURST20190912100516.jpg,1130.955032,760.9003215,2058.783726,1422.096463,Eocanthecona_Bug
00056IMG_00056_BURST20190912100717.jpg,737.8072805,829.1189711,1560.796574,1637.247588,Eocanthecona_Bug
00056IMG_00056_BURST20190912101022.jpg,1031.357602,2030.81672,1733.781585,2671.022508,Eocanthecona_Bug
00056IMG_00056_BURST20190912101836.jpg,570.0642398,844.8617363,1141.438972,1422.096463,Eocanthecona_Bug
00056IMG_00056_BURST20190912101631.jpg,1062.809422,739.9099678,2090.235546,1595.266881,Eocanthecona_Bug
00056IMG_00056_BURST20190913102614.jpg,732.5653105,1673.980707,1366.843683,2193.491961,Eocanthecona_Bug
00056IMG_00056_BURST20190912101457.jpg,1319.66345,771.3954984,2103.180941,1688.411576,Eocanthecona_Bug
00056IMG_00056_BURST20190913102732.jpg,895.0663812,1395.858521,1461.199143,1878.636656,Eocanthecona_Bug
00056IMG_00056_BURST20190913103037.jpg,1201.545235,1153.157556,1595.272618,1735.639871,Eocanthecona_Bug
00056IMG_00056_BURST20190913115038.jpg,1377.327623,1070.508039,1796.685225,1432.59164,Eocanthecona_Bug
00056IMG_00056_BURST20190913102845.jpg,1057.567452,871.0996785,1817.653105,1521.800643,Eocanthecona_Bug
00057IMG_00057_BURST20190912100516.jpg,1125.713062,739.9099678,1985.396146,1453.581994,Eocanthecona_Bug
00057IMG_00057_BURST20190912100850.jpg,1293.456103,771.3954984,1896.282655,1537.543408,Eocanthecona_Bug
00057IMG_00057_BURST20190912100717.jpg,680.1456103,734.6623794,1550.312634,1532.29582,Eocanthecona_Bug
00057IMG_00057_BURST20190912101457.jpg,1418.095296,1027.215434,2213.424608,1877.324759,Eocanthecona_Bug
00057IMG_00057_BURST20190912101022.jpg,957.9700214,2009.826367,1718.055675,2802.212219,Eocanthecona_Bug
00057IMG_00057_BURST20190912100618.jpg,659.1777302,1217.440514,1555.554604,1941.607717,Eocanthecona_Bug
00057IMG_00057_BURST20190913102732.jpg,638.2098501,1170.212219,1272.488223,1747.446945,Eocanthecona_Bug
00057IMG_00057_BURST20190912101836.jpg,1109.987152,1138.726688,1592.248394,1736.951768,Eocanthecona_Bug
00057IMG_00057_BURST20190913102614.jpg,947.4860814,1469.324759,1508.376874,2009.826367,Eocanthecona_Bug
00057IMG_00057_BURST20190913102845.jpg,1099.503212,860.6045016,1801.927195,1427.344051,Eocanthecona_Bug
00057IMG_00057_BURST20190912101631.jpg,1057.567452,823.8713826,2064.025696,1632,Eocanthecona_Bug
00058IMG_00058_BURST20190912100618.jpg,690.6295503,1338.135048,1529.344754,2025.569132,Eocanthecona_Bug
00058IMG_00058_BURST20190912100717.jpg,669.6616702,724.1672026,1545.070664,1600.514469,Eocanthecona_Bug
00057IMG_00057_BURST20190913115038.jpg,1298.698073,1122.983923,1723.297645,1532.29582,Eocanthecona_Bug
00058IMG_00058_BURST20190912100516.jpg,1235.794433,760.9003215,2006.364026,1437.839228,Eocanthecona_Bug
00057IMG_00057_BURST20190913103037.jpg,1091.301568,1188.578778,1567.711701,1810.418006,Eocanthecona_Bug
00058IMG_00058_BURST20190912100850.jpg,1330.149893,871.0996785,1959.186296,1668.733119,Eocanthecona_Bug
00058IMG_00058_BURST20190912101457.jpg,1103.11339,783.2025723,1847.258142,1649.054662,Eocanthecona_Bug
00058IMG_00058_BURST20190912101022.jpg,580.5481799,1994.083601,1450.715203,2796.96463,Eocanthecona_Bug
00058IMG_00058_BURST20190912101836.jpg,1136.197002,1380.115756,1759.991435,1962.598071,Eocanthecona_Bug
00058IMG_00058_BURST20190912101631.jpg,1083.777302,1033.77492,2126.929336,1784.180064,Eocanthecona_Bug
00058IMG_00058_BURST20190913103037.jpg,851.1278649,1196.450161,1370.84801,1743.511254,Eocanthecona_Bug
00058IMG_00058_BURST20190913102845.jpg,1172.890792,844.8617363,1922.492505,1479.819936,Eocanthecona_Bug
00058IMG_00058_BURST20190913115038.jpg,1041.841542,1343.382637,1471.683084,1878.636656,Eocanthecona_Bug
00058IMG_00058_BURST20190913102732.jpg,722.0813704,1054.765273,1497.892934,1663.485531,Eocanthecona_Bug
00058IMG_00058_BURST20190913102614.jpg,1020.873662,1621.504823,1649.910064,2224.977492,Eocanthecona_Bug
00059IMG_00059_BURST20190912100516.jpg,1089.019272,808.1286174,1880.556745,1427.344051,Eocanthecona_Bug
00059IMG_00059_BURST20190912100850.jpg,1408.779443,1054.765273,2095.477516,1836.655949,Eocanthecona_Bug
00059IMG_00059_BURST20190912101022.jpg,863.614561,1862.893891,1613.216274,2608.051447,Eocanthecona_Bug
00059IMG_00059_BURST20190912100717.jpg,701.1134904,729.414791,1618.458244,1584.771704,Eocanthecona_Bug
00059IMG_00059_BURST20190912100618.jpg,690.6295503,1290.906752,1529.344754,1988.836013,Eocanthecona_Bug
00059IMG_00059_BURST20190912101836.jpg,743.0492505,1060.012862,1592.248394,1626.752412,Eocanthecona_Bug
00059IMG_00059_BURST20190912101457.jpg,1162.172497,932.7588424,1890.568154,1873.389068,Eocanthecona_Bug
00059IMG_00059_BURST20190912101631.jpg,1125.713062,960.3086817,2105.961456,1658.237942,Eocanthecona_Bug
00059IMG_00059_BURST20190913102614.jpg,1094.261242,1227.935691,1665.635974,1742.199357,Eocanthecona_Bug
00059IMG_00059_BURST20190913102732.jpg,847.888651,1149.221865,1566.038544,1715.961415,Eocanthecona_Bug
00059IMG_00059_BURST20190913102845.jpg,1115.229122,734.6623794,1912.008565,1422.096463,Eocanthecona_Bug
00059IMG_00059_BURST20190913103037.jpg,906.2496984,1109.864952,1394.471653,1692.347267,Eocanthecona_Bug
00060IMG_00060_BURST20190912100516.jpg,1225.310493,687.4340836,1953.944325,1537.543408,Eocanthecona_Bug
00059IMG_00059_BURST20190913115038.jpg,1073.293362,1469.324759,1587.006424,1810.418006,Eocanthecona_Bug
00060IMG_00060_BURST20190912100618.jpg,732.5653105,1369.620579,1503.134904,2041.311897,Eocanthecona_Bug
00060IMG_00060_BURST20190912101457.jpg,1347.224367,983.9228296,2044.121834,1834.032154,Eocanthecona_Bug
00060IMG_00060_BURST20190912100850.jpg,1335.391863,1206.945338,2016.847966,1994.083601,Eocanthecona_Bug
00060IMG_00060_BURST20190912100717.jpg,732.5653105,718.9196141,1607.974304,1569.028939,Eocanthecona_Bug
00060IMG_00060_BURST20190912101631.jpg,1241.036403,1039.022508,2179.349036,1857.646302,Eocanthecona_Bug
00060IMG_00060_BURST20190912101022.jpg,800.7109208,1752.694534,1560.796574,2529.337621,Eocanthecona_Bug
00060IMG_00060_BURST20190913103037.jpg,847.1905911,1153.157556,1327.537998,1771.061093,Eocanthecona_Bug
00060IMG_00060_BURST20190913102614.jpg,1120.471092,1112.488746,1770.475375,1663.485531,Eocanthecona_Bug
00060IMG_00060_BURST20190913102732.jpg,811.1948608,1401.106109,1393.053533,1862.893891,Eocanthecona_Bug
00060IMG_00060_BURST20190913102845.jpg,1099.503212,661.1961415,1964.428266,1264.66881,Eocanthecona_Bug
00060IMG_00060_BURST20190912101836.jpg,648.6937901,1206.945338,1545.070664,1752.694534,Eocanthecona_Bug
00060IMG_00060_BURST20190913115038.jpg,1246.278373,1306.649518,1660.394004,1726.456592,Eocanthecona_Bug
00061IMG_00061_BURST20190912100717.jpg,748.2912206,823.8713826,1587.006424,1516.553055,Eocanthecona_Bug
00061IMG_00061_BURST20190912100516.jpg,1282.972163,902.585209,1870.072805,1406.353698,Eocanthecona_Bug
00061IMG_00061_BURST20190912100618.jpg,816.4368308,1511.305466,1602.732334,2162.006431,Eocanthecona_Bug
00061IMG_00061_BURST20190912100850.jpg,1225.310493,1206.945338,1739.023555,1794.675241,Eocanthecona_Bug
00061IMG_00061_BURST20190913102614.jpg,942.2441113,1264.66881,1497.892934,1736.951768,Eocanthecona_Bug
00061IMG_00061_BURST20190912101631.jpg,989.4218415,902.585209,2064.025696,1642.495177,Eocanthecona_Bug
00061IMG_00061_BURST20190912101457.jpg,1296.039807,873.7234727,2032.310012,1818.289389,Eocanthecona_Bug
00061IMG_00061_BURST20190912101836.jpg,601.51606,1191.202572,1539.828694,1684.475884,Eocanthecona_Bug
00061IMG_00061_BURST20190912101022.jpg,937.0021413,1705.466238,1744.265525,2482.109325,Eocanthecona_Bug
00061IMG_00061_BURST20190913102732.jpg,837.4047109,1406.353698,1466.441113,1878.636656,Eocanthecona_Bug
00062IMG_00062_BURST20190912100516.jpg,1425.815846,949.8135048,1922.492505,1338.135048,Eocanthecona_Bug
00061IMG_00061_BURST20190913103037.jpg,788.1314837,1208.257235,1193.670688,1802.546624,Eocanthecona_Bug
00061IMG_00061_BURST20190913115038.jpg,1220.068522,1212.192926,1613.216274,1668.733119,Eocanthecona_Bug
00061IMG_00061_BURST20190913102845.jpg,1330.149893,587.7299035,2027.331906,1238.430868,Eocanthecona_Bug
00062IMG_00062_BURST20190912100618.jpg,769.2591006,1348.630225,1518.860814,1983.588424,Eocanthecona_Bug
00062IMG_00062_BURST20190912101022.jpg,874.0985011,1778.932476,1697.087794,2550.327974,Eocanthecona_Bug
00062IMG_00062_BURST20190912100717.jpg,790.2269807,760.9003215,1602.732334,1521.800643,Eocanthecona_Bug
00062IMG_00062_BURST20190912101457.jpg,1362.973462,877.659164,2107.118215,1755.318328,Eocanthecona_Bug
00062IMG_00062_BURST20190912100850.jpg,1193.858672,1254.173633,1817.653105,2004.578778,Eocanthecona_Bug
00062IMG_00062_BURST20190913102732.jpg,774.5010707,1348.630225,1356.359743,1805.170418,Eocanthecona_Bug
00062IMG_00062_BURST20190912101631.jpg,1052.325482,1212.192926,2053.541756,1889.131833,Eocanthecona_Bug
00062IMG_00062_BURST20190913102614.jpg,937.0021413,965.5562701,1482.167024,1490.315113,Eocanthecona_Bug
00062IMG_00062_BURST20190912101836.jpg,496.6766595,1138.726688,1534.586724,1742.199357,Eocanthecona_Bug
00062IMG_00062_BURST20190913102845.jpg,1167.648822,519.511254,1880.556745,1086.250804,Eocanthecona_Bug
00062IMG_00062_BURST20190913115038.jpg,1199.100642,1191.202572,1602.732334,1652.990354,Eocanthecona_Bug
00063IMG_00063_BURST20190912100618.jpg,805.9528908,1390.610932,1539.828694,1994.083601,Eocanthecona_Bug
00063IMG_00063_BURST20190912100516.jpg,1209.584582,991.7942122,1686.603854,1322.392283,Eocanthecona_Bug
00063IMG_00063_BURST20190912100717.jpg,889.8244111,734.6623794,1602.732334,1532.29582,Eocanthecona_Bug
00062IMG_00062_BURST20190913103037.jpg,748.7587455,1408.977492,1331.475271,2121.337621,Eocanthecona_Bug
00063IMG_00063_BURST20190912101836.jpg,465.2248394,1185.954984,1434.989293,1684.475884,Eocanthecona_Bug
00063IMG_00063_BURST20190912100850.jpg,1073.293362,1070.508039,1665.635974,1778.932476,Eocanthecona_Bug
00063IMG_00063_BURST20190912101457.jpg,1177.921592,743.8456592,1878.756333,1590.019293,Eocanthecona_Bug
00063IMG_00063_BURST20190912101022.jpg,1020.873662,1883.884244,1849.104925,2692.012862,Eocanthecona_Bug
00063IMG_00063_BURST20190912101631.jpg,1272.488223,1018.032154,2310.398287,1852.398714,Eocanthecona_Bug
00063IMG_00063_BURST20190913103037.jpg,508.5850422,1495.562701,1063.740651,2160.694534,Eocanthecona_Bug
00063IMG_00063_BURST20190913102732.jpg,774.5010707,1584.771704,1387.811563,2036.064309,Eocanthecona_Bug
00063IMG_00063_BURST20190913102845.jpg,905.5503212,477.5305466,1560.796574,1154.469453,Eocanthecona_Bug
00063IMG_00063_BURST20190913115038.jpg,1199.100642,1201.697749,1623.700214,1632,Eocanthecona_Bug
00063IMG_00063_BURST20190913102614.jpg,1010.389722,1584.771704,1545.070664,2051.807074,Eocanthecona_Bug
00064IMG_00064_BURST20190912101022.jpg,984.1798715,1862.893891,1849.104925,2639.536977,Eocanthecona_Bug
00064IMG_00064_BURST20190912100516.jpg,1251.520343,1185.954984,1875.314775,1595.266881,Eocanthecona_Bug
00064IMG_00064_BURST20190912100717.jpg,795.4689507,739.9099678,1634.184154,1553.286174,Eocanthecona_Bug
00064IMG_00064_BURST20190912100850.jpg,1162.406852,1889.131833,1875.314775,2608.051447,Eocanthecona_Bug
00064IMG_00064_BURST20190912100618.jpg,847.888651,1348.630225,1555.554604,1941.607717,Eocanthecona_Bug
00064IMG_00064_BURST20190912101631.jpg,1062.809422,865.85209,1959.186296,1532.29582,Eocanthecona_Bug
